ACTION_1_PREDICTION,ACTION_0_PREDICTION,ACTION_PREDICTION,THRESHOLD,POSITIVE_CLASS,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
0.9988665581,0.0011334419,1,0.5,1,1,4675,13871,117961,118300,118514,118321,240983,290919,118322
0.995829165,0.004170835,1,0.5,1,1,42093,70128,118595,118596,81476,118834,153821,118424,118836
0.9963357449,0.0036642551,1,0.5,1,1,17308,4933,117961,118343,118458,120006,311622,118424,120008
0.993329823,0.006670177,1,0.5,1,1,16301,217,117961,118413,120370,118321,117906,290919,118322
0.9809369445,0.0190630555,1,0.5,1,1,42976,4713,117961,118052,120398,120344,311360,118424,120346
0.9797646999,0.0202353001,1,0.5,1,1,75272,4918,117961,118300,123055,120344,311360,118424,120346
0.2345836163,0.7654163837,0,0.5,1,0,27416,50601,117916,117917,117941,117879,117886,19721,117880
0.976852119,0.023147881,1,0.5,1,1,35376,28163,118315,118316,120361,118321,175154,290919,118322
0.9910237789,0.0089762211,1,0.5,1,1,98033,4549,117961,118225,120050,117905,117906,290919,117908
0.9850939512,0.0149060488,1,0.5,1,1,18072,57715,117961,118446,118701,118702,129679,118704,118705
0.966669023,0.033330977,1,0.5,1,1,44592,7081,117961,118225,119924,118685,120316,308574,118687
0.9892703295,0.0107296705,1,0.5,1,1,22481,30533,91261,118026,119507,123648,123107,120518,123650
0.9942842126,0.0057157874,1,0.5,1,1,80473,6454,117961,118343,118856,120773,165589,118960,120774
0.9963756204,0.0036243796,1,0.5,1,1,79121,55119,119062,119091,123125,134095,300136,118474,118475
0.9988705516,0.0011294484,1,0.5,1,1,41594,91342,117961,118327,118933,209874,311622,308574,209875
0.9937898517,0.0062101483,1,0.5,1,1,75338,8280,118212,118580,117895,117896,117897,117887,117898
0.9963058233,0.0036941767,1,0.5,1,1,15922,123020,117961,118300,118514,118321,117906,290919,118322
0.9938533306,0.0061466694,1,0.5,1,1,16333,7021,117961,118300,118783,118784,287626,290919,118786
0.9177883863,0.0822116137,1,0.5,1,1,42972,49323,118990,118991,118992,118321,117906,290919,118322
0.948004663,0.051995337,1,0.5,1,1,80202,3000,117961,118225,120551,118321,118448,290919,118322
0.2839625776,0.7160374224,0,0.5,1,0,917,5313,117961,118386,120356,120357,201020,118424,120359
0.996786356,0.003213644,1,0.5,1,1,45481,17270,117961,118300,128830,118826,150790,118424,118828
0.9928177595,0.0071822405,1,0.5,1,1,6094,15015,117961,118413,122007,118321,117906,290919,118322
0.9520356655,0.0479643345,1,0.5,1,1,45035,61948,118163,118164,117878,117879,208308,19721,117880
0.9660502076,0.0339497924,1,0.5,1,1,302049,2685,122880,122974,117945,117946,149467,292795,117948
0.9870223403,0.0129776597,1,0.5,1,1,79299,17059,117902,118041,118556,118274,119248,292795,118276
0.7970725894,0.2029274106,1,0.5,1,1,28294,4100,118290,118291,124668,119928,278266,118331,119929
0.9952516556,0.0047483444,1,0.5,1,1,32270,5178,117961,118343,118660,118826,158101,118424,118828
0.9995418787,0.0004581213,1,0.5,1,1,4684,60121,121785,121786,119922,118784,203564,290919,118786
0.8927787542,0.1072212458,1,0.5,1,1,79092,7212,117961,118300,124725,118784,117906,290919,118786
0.9913480878,0.0086519122,1,0.5,1,1,17308,5039,117961,118343,123125,119849,282370,118638,119851
0.9632953405,0.0367046595,1,0.5,1,1,98464,53208,118602,118603,118810,310825,149047,117887,121395
0.9872359633,0.0127640367,1,0.5,1,1,32270,1334,117961,117962,118910,118054,118368,117887,118055
0.9935498834,0.0064501166,1,0.5,1,1,40189,5210,117961,118343,119598,119433,133686,118424,119435
0.9908547401,0.0091452599,1,0.5,1,1,37793,1923,117902,117903,118783,117905,117906,290919,117908
0.9732246995,0.0267753005,1,0.5,1,1,16997,15945,118290,118291,121617,124799,152247,121620,124801
0.9781930447,0.0218069553,1,0.5,1,1,80674,49453,117961,118343,118660,118912,309291,118424,118914
0.9890602827,0.0109397173,1,0.5,1,1,81478,5504,117961,118300,118514,118685,132642,308574,118687
0.8594657779,0.1405342221,1,0.5,1,1,77178,3225,117961,118327,118929,118321,117906,290919,118322
0.9924558401,0.0075441599,1,0.5,1,1,32270,18236,117961,118052,120304,122297,301475,118331,118899
0.9869760871,0.0130239129,1,0.5,1,1,17795,54684,117961,117962,118910,118777,279443,308574,118779
0.967715621,0.032284379,1,0.5,1,1,14570,57816,118219,118220,118810,118811,128802,19793,118813
0.9905430675,0.0094569325,1,0.5,1,1,15064,2363,117961,117962,141383,118368,118368,117887,118486
0.9679825306,0.0320174694,1,0.5,1,1,42919,6222,117961,118052,118746,117905,117906,290919,117908
0.9748646617,0.0251353383,1,0.5,1,1,17308,5043,117961,118300,118458,118523,129545,118331,118525
0.9827398062,0.0172601938,1,0.5,1,1,30999,2942,117961,118343,118700,118784,117906,290919,118786
0.9960387945,0.0039612055,1,0.5,1,1,3853,4716,118290,118291,120026,120344,165069,118424,120346
0.9924430251,0.0075569749,1,0.5,1,1,75834,49384,117961,118343,118609,118728,301534,118295,118730
0.9921229482,0.0078770518,1,0.5,1,1,34536,55941,117961,118327,122109,117905,117906,290919,117908
0.9971715808,0.0028284192,1,0.5,1,0,4675,58719,117961,118386,119954,118318,168365,118205,118319
0.9992358685,0.0007641315,1,0.5,1,0,79092,108732,119062,119091,118684,122989,131688,119006,122991
0.9985303879,0.0014696121,1,0.5,1,1,915,770,117961,118300,120722,118451,142600,118453,118454
0.9970195889,0.0029804111,1,0.5,1,1,27082,141,117961,118225,122273,117905,240983,290919,117908
0.9858620167,0.0141379833,1,0.5,1,1,23921,17261,117961,118343,118833,118054,124356,117887,118055
0.6991029382,0.3008970618,1,0.5,1,1,23194,1398,117961,118300,120722,118321,117906,290919,118322
0.9983884096,0.0016115904,1,0.5,1,1,70086,76523,117983,117984,117878,118568,292195,19721,118570
0.985063076,0.014936924,1,0.5,1,1,79092,6454,117961,118343,118856,118321,117906,290919,118322
0.9967409968,0.0032590032,1,0.5,1,1,78833,1334,117961,117962,118910,119949,230830,290919,119951
0.8226684928,0.1773315072,1,0.5,1,1,15361,27,117961,118413,120370,118321,117906,290919,118322
0.9909062386,0.0090937614,1,0.5,1,1,25993,4918,117961,118300,123055,120344,311360,118424,120346
0.9843697548,0.0156302452,1,0.5,1,0,971,4219,117961,118300,120312,120313,157234,118424,120315
0.9723303318,0.0276696682,1,0.5,1,1,73112,27104,117961,118327,118507,118054,120716,117887,118055
0.9960157275,0.0039842725,1,0.5,1,1,3853,114489,117961,118413,119968,118784,117906,290919,118786
0.996350646,0.003649354,1,0.5,1,1,34498,4125,118887,118888,121108,120006,311746,118424,120008
0.8676233888,0.1323766112,1,0.5,1,1,18394,14855,117961,118300,123719,118451,153802,118453,118454
0.9899555445,0.0100444555,1,0.5,1,1,20349,25813,117961,118300,118066,120988,213772,118643,120989
0.9788461924,0.0211538076,1,0.5,1,1,77343,2858,118219,118220,118344,127847,128352,118347,127848
0.9694573879,0.0305426121,1,0.5,1,1,25993,1409,117961,118300,118437,118321,117906,290919,118322
0.9979822636,0.0020177364,1,0.5,1,1,39511,4118,117876,117877,117878,118568,292195,19721,118570
0.9953308702,0.0046691298,1,0.5,1,1,20303,718,117961,118300,119181,118259,126363,290919,118261
0.9919657707,0.0080342293,1,0.5,1,1,34950,91342,117961,118327,118933,307024,311622,118331,118332
0.9430710077,0.0569289923,1,0.5,1,1,79121,4736,117961,118300,118301,307024,204593,118331,118332
0.9972685575,0.0027314425,1,0.5,1,1,74343,52105,118595,118596,81476,118422,170384,118424,118425
0.989798665,0.010201335,1,0.5,1,1,33146,1271,117961,118327,118507,118863,127778,118398,118865
0.9976260066,0.0023739934,1,0.5,1,1,3853,49302,117961,118343,118514,118321,240983,290919,118322
0.9901789427,0.0098210573,1,0.5,1,1,80920,3973,118887,118888,118631,118912,309291,118424,118914
0.7808659077,0.2191340923,1,0.5,1,0,77203,15621,117961,119256,120943,126684,126684,292795,126685
0.8324965239,0.1675034761,1,0.5,1,0,16495,26009,117961,118446,119986,118777,279443,308574,118779
0.992690742,0.007309258,1,0.5,1,1,38655,4993,117961,118300,118979,118912,309291,118424,118914
0.9866329432,0.0133670568,1,0.5,1,1,107522,25262,117961,118327,118320,123067,137949,118398,123068
0.9980860949,0.0019139051,1,0.5,1,1,4675,23339,117961,118300,118783,118321,118406,290919,118322
0.9851413965,0.0148586035,1,0.5,1,1,34073,217,117961,118413,120370,118321,117906,290919,118322
0.9852960706,0.0147039294,1,0.5,1,1,80685,17694,117961,118343,119598,117905,117906,290919,117908
0.9933909178,0.0066090822,1,0.5,1,1,81261,5496,91261,118026,118202,117905,117906,290919,117908
0.9921431541,0.0078568459,1,0.5,1,1,108223,4474,117961,118446,119064,117905,117906,290919,117908
0.992082119,0.007917881,1,0.5,1,1,90526,3889,117961,118386,121883,117905,117906,290919,117908
0.9913372993,0.0086627007,1,0.5,1,1,45089,1475,91261,118026,118450,118641,123881,118643,118644
0.8883131742,0.1116868258,1,0.5,1,1,52683,56007,117980,118076,117912,118568,117886,19721,118570
0.9717794061,0.0282205939,1,0.5,1,1,34026,5456,117961,118225,118403,118321,117906,290919,118322
0.9871877432,0.0128122568,1,0.5,1,1,42031,92216,118315,118316,120764,118465,175082,118467,118468
0.9933572412,0.0066427588,1,0.5,1,1,34628,2034,117961,118052,118328,299559,118204,118205,163732
0.9928565025,0.0071434975,1,0.5,1,1,13878,12456,117935,117936,117878,117879,117879,19721,117880
0.988304615,0.011695385,1,0.5,1,1,80826,5396,117961,118343,119993,120773,118959,118960,120774
0.993888855,0.006111145,1,0.5,1,1,33616,8234,117961,118300,118783,117905,117906,290919,117908
0.9925739765,0.0074260235,1,0.5,1,1,917,1030,117961,118343,120722,118361,118362,118363,118364
0.9994864464,0.0005135536,1,0.5,1,1,4675,111936,117961,118300,118783,118784,117906,290919,118786
0.9193921089,0.0806078911,1,0.5,1,1,84071,15746,117961,118052,119742,118321,117906,290919,118322
0.8934381604,0.1065618396,1,0.5,1,1,80160,6482,117961,118052,118821,118321,117906,290919,118322
0.9892177582,0.0107822418,1,0.5,1,1,38482,350,118216,118217,117941,117885,117913,117887,117888
0.9403700829,0.0596299171,1,0.5,1,1,82277,7278,91261,118026,118202,118321,117906,290919,118322
0.9896558523,0.0103441477,1,0.5,1,1,32270,25293,117961,118386,123072,121414,130802,118704,121416
0.9727228284,0.0272771716,1,0.5,1,1,18293,17787,118114,118115,118846,179731,140758,117887,117973
0.9885898232,0.0114101768,1,0.5,1,1,80540,3119,117961,118300,120312,119849,236236,118638,119851
0.8392919302,0.1607080698,1,0.5,1,1,42713,19642,117961,118413,118481,118321,117906,290919,118322
0.9317522049,0.0682477951,1,0.5,1,1,256,6440,118216,118217,117941,118568,281735,19721,118570
0.9845261574,0.0154738426,1,0.5,1,1,33111,3000,117961,118225,120551,117905,240983,290919,117908
0.9359313846,0.0640686154,1,0.5,1,1,38239,51165,117983,117984,117878,118568,120877,19721,118570
0.9616449475,0.0383550525,1,0.5,1,1,36429,77306,119280,119281,117945,280788,280788,292795,119082
0.9921225905,0.0078774095,1,0.5,1,1,3066,770,117961,118300,120722,118747,130134,118453,118749
0.9906584024,0.0093415976,1,0.5,1,1,42085,17058,117961,118300,119488,118728,301534,118295,118730
0.9734327197,0.0265672803,1,0.5,1,1,72191,16243,117961,118327,118933,118841,128747,118643,118843
0.9882788658,0.0117211342,1,0.5,1,1,34958,2061,117961,118327,120383,118641,306399,118643,118644
0.9724926949,0.0275073051,1,0.5,1,1,74627,14349,118976,118977,117895,117879,118250,19721,117880
0.9680017233,0.0319982767,1,0.5,1,1,40204,20382,117961,118300,124942,118784,117906,290919,118786
0.6535108685,0.3464891315,1,0.5,1,1,91620,19760,117961,117962,118352,118321,117906,290919,118322
0.9967333078,0.0032666922,1,0.5,1,1,4685,47,119920,119921,176153,117905,117906,290919,117908
0.9927017689,0.0072982311,1,0.5,1,1,25322,123367,117932,117933,117878,117879,117897,19721,117880
0.9653456211,0.0346543789,1,0.5,1,1,80536,3656,117961,118300,118631,118924,153285,118667,118926
0.9993907213,0.0006092787,1,0.5,1,1,77951,96511,117922,117923,118810,122927,121125,118131,122929
0.9866008162,0.0133991838,1,0.5,1,1,32270,23225,117961,118300,119984,120647,311441,118398,120649
0.924834609,0.075165391,1,0.5,1,1,77295,56137,117961,118327,118862,118396,269406,118398,118399
0.9824313521,0.0175686479,1,0.5,1,1,31441,16972,118887,118888,119987,119849,240725,118638,119851
0.9803259373,0.0196740627,1,0.5,1,1,43876,56596,118079,118080,117878,117879,304519,19721,117880
0.9665524364,0.0334475636,1,0.5,1,1,34924,25262,117961,118327,118320,118685,310608,308574,118687
0.9857146144,0.0142853856,1,0.5,1,1,25990,4263,121785,121786,119142,118321,117906,290919,118322
0.9708184004,0.0291815996,1,0.5,1,1,38713,15612,117902,118041,118556,280788,280788,292795,119082
0.9983766079,0.0016233921,1,0.5,1,1,15915,54248,117961,118327,120559,120618,304465,118643,120619
0.988196671,0.011803329,1,0.5,1,1,45990,7705,117887,118178,117945,259173,141966,292795,118943
0.9926114678,0.0073885322,1,0.5,1,1,17308,72287,126918,126919,118042,118043,118043,270488,118046
0.99259758,0.00740242,1,0.5,1,1,80193,1325,117961,117969,118910,118054,118054,117887,118055
0.4872304201,0.5127695799,0,0.5,1,0,25279,15390,117961,118300,118301,120344,311360,118424,120346
0.4453736246,0.5546263754,0,0.5,1,0,79562,13876,117961,118386,118404,118841,240982,118643,118843
0.9872237444,0.0127762556,1,0.5,1,1,18418,6732,117961,117969,6725,120527,275449,6725,120529
0.7091681361,0.2908318639,1,0.5,1,0,80874,4589,117961,118327,120383,117905,240983,290919,117908
0.9551685452,0.0448314548,1,0.5,1,1,73756,2685,122880,122974,117945,117946,149467,292795,117948
0.9921762347,0.0078237653,1,0.5,1,1,29697,19956,117961,118327,274241,118777,133772,308574,118779
0.9435121417,0.0564878583,1,0.5,1,1,78185,15683,117961,118300,118957,118777,279443,308574,118779
0.9926706553,0.0073293447,1,0.5,1,1,34156,3692,117961,118413,126229,128230,302830,4673,128231
0.9627232552,0.0372767448,1,0.5,1,1,7678,17059,117902,118041,117945,259173,191237,292795,118943
0.8884302378,0.1115697622,1,0.5,1,1,76545,3558,117902,118041,118042,118043,118044,270488,118046
0.821816504,0.178183496,1,0.5,1,1,44641,5320,118290,118291,119598,120344,260942,118424,120346
0.9362677336,0.0637322664,1,0.5,1,1,80368,5140,119062,119091,121710,117905,117906,290919,117908
0.9750639796,0.0249360204,1,0.5,1,1,41594,3225,117961,118327,118929,118685,279443,308574,118687
0.9898722172,0.0101277828,1,0.5,1,1,42085,22458,117961,117962,120677,307024,306404,118331,118332
0.9708215594,0.0291784406,1,0.5,1,1,43056,2610,117961,118327,121979,118321,240983,290919,118322
0.9914502501,0.0085497499,1,0.5,1,1,26437,56310,118212,118580,117895,117896,117913,117887,117898
0.9931220412,0.0068779588,1,0.5,1,1,40997,19286,117961,118225,121716,118636,310589,118638,118639
0.9961823821,0.0038176179,1,0.5,1,1,43431,18185,117961,118225,129617,121414,269394,118704,121416
0.9557282925,0.0442717075,1,0.5,1,1,33111,4542,117961,118225,120551,128230,302830,4673,128231
0.9533940554,0.0466059446,1,0.5,1,1,43280,3281,117961,118225,119238,122849,120324,119095,122850
0.984673202,0.015326798,1,0.5,1,1,75834,1912,119134,119135,118042,117896,287998,117887,117898
0.9994565845,0.0005434155,1,0.5,1,1,102270,111936,117961,118300,118783,117905,117906,290919,117908
0.9752823114,0.0247176886,1,0.5,1,1,34865,3722,117961,118300,120059,119849,124718,118638,119851
0.9938357472,0.0061642528,1,0.5,1,1,23921,4821,117961,118343,119598,118980,304760,118295,118982
0.9624105692,0.0375894308,1,0.5,1,1,23096,17598,117961,118300,118631,135809,176829,118331,135811
0.9824755192,0.0175244808,1,0.5,1,1,44594,2014,117961,117962,117904,120773,127525,118960,120774
0.5248610377,0.4751389623,1,0.5,1,0,39879,55642,118256,118257,117945,118995,118806,292795,118997
0.9620518088,0.0379481912,1,0.5,1,1,74466,7398,117961,118225,119924,118321,117906,290919,118322
0.9967042804,0.0032957196,1,0.5,1,1,4675,4567,117961,118300,118514,118318,168365,118205,118319
0.9818347692,0.0181652308,1,0.5,1,1,22282,19697,117935,117936,117878,117885,117937,117887,117888
0.9913119078,0.0086880922,1,0.5,1,1,45338,2378,117876,117877,117878,247659,163031,19721,247660
0.9823628068,0.0176371932,1,0.5,1,1,41495,7539,117961,118343,119987,118321,117906,290919,118322
0.9374335408,0.0625664592,1,0.5,1,1,39932,2819,119062,119091,120410,118028,310589,117887,118030
0.9978348613,0.0021651387,1,0.5,1,1,42093,5002,117961,118343,119598,118422,300136,118424,118425
0.9926276803,0.0073723197,1,0.5,1,1,16421,4584,117961,118300,120297,117905,117906,290919,117908
0.7701747417,0.2298252583,1,0.5,1,1,107802,4511,117961,118300,119181,118784,117906,290919,118786
0.9389416575,0.0610583425,1,0.5,1,1,41325,14810,117961,118413,120370,117905,117906,290919,117908
0.9798256755,0.0201743245,1,0.5,1,1,28294,7519,91261,118026,118202,118784,124402,290919,118786
0.9884275794,0.0115724206,1,0.5,1,1,29697,49096,118212,159716,118378,120952,159717,118453,120954
0.996971488,0.003028512,1,0.5,1,1,15018,133801,119062,119091,118535,117905,117906,290919,117908
0.9825747609,0.0174252391,1,0.5,1,1,74302,55636,117916,118011,117920,119192,139264,119184,119194
0.9961521029,0.0038478971,1,0.5,1,1,20293,547,117926,117927,117884,117885,117913,117887,117888
0.9964444041,0.0035555959,1,0.5,1,1,78882,52056,118212,118213,119734,153957,153958,118667,153959
0.7822748423,0.2177251577,1,0.5,1,0,42019,4362,117961,118343,126955,118777,279443,308574,118779
0.9736984372,0.0263015628,1,0.5,1,1,74310,7579,117961,118300,120722,118685,123004,308574,118687
0.9584242105,0.0415757895,1,0.5,1,1,33993,30527,117961,118225,120551,119928,127692,118331,119929
0.8562916517,0.1437083483,1,0.5,1,1,19722,8074,117961,118300,119181,118321,117906,290919,118322
0.9763624072,0.0236375928,1,0.5,1,1,6977,25607,117961,118343,118856,118259,125889,290919,118261
0.9871302247,0.0128697753,1,0.5,1,1,20292,27891,117926,117927,117920,124313,124314,120134,124315
0.9574437737,0.0425562263,1,0.5,1,1,25964,214,117961,118343,6104,118321,117906,290919,118322
0.9963924289,0.0036075711,1,0.5,1,1,81350,2908,117961,118343,118979,118834,133686,118424,118836
0.9728626013,0.0271373987,1,0.5,1,1,33232,4378,117961,118327,118507,118054,120238,117887,118055
0.995243609,0.004756391,1,0.5,1,1,79363,47104,117890,117891,117878,118568,120877,19721,118570
0.9904459715,0.0095540285,1,0.5,1,1,90436,5244,117961,118343,119598,117905,117906,290919,117908
0.9475630522,0.0524369478,1,0.5,1,1,14960,58476,117929,117930,117920,117885,117913,117887,117888
0.8743652701,0.1256347299,1,0.5,1,1,33149,1350,117961,118052,120096,118321,117906,290919,118322
0.9822102785,0.0177897215,1,0.5,1,1,45974,51740,118752,119070,119121,280788,130913,292795,119082
0.338491112,0.661508888,0,0.5,1,0,5173,46526,117961,118300,119984,118396,269406,118398,118399
0.9622150064,0.0377849936,1,0.5,1,1,18605,15406,117961,118225,118403,118054,118054,117887,118055
0.9836544394,0.0163455606,1,0.5,1,1,6977,3032,118212,118213,123201,117905,125206,290919,117908
0.994053185,0.005946815,1,0.5,1,1,681,89939,117961,118413,122007,128230,302830,4673,128231
0.9330528378,0.0669471622,1,0.5,1,1,87082,18220,117961,118052,118867,118321,117906,290919,118322
0.944001317,0.055998683,1,0.5,1,1,39879,5570,117961,119256,119257,117946,118806,292795,117948
0.9832210541,0.0167789459,1,0.5,1,1,6705,50040,117961,118327,118391,117905,117906,290919,117908
0.9887808561,0.0112191439,1,0.5,1,1,20351,2113,117951,117952,117920,118568,124610,19721,118570
0.9779199362,0.0220800638,1,0.5,1,1,74195,4566,119062,119091,118992,179731,117906,117887,117973
0.9874610305,0.0125389695,1,0.5,1,1,1098,7079,117961,118343,118514,118685,120316,308574,118687
0.965221405,0.034778595,1,0.5,1,1,40420,49987,118090,118091,117920,118568,133542,19721,118570
0.9671670198,0.0328329802,1,0.5,1,1,23702,4554,117961,118300,118514,118259,118260,290919,118261
